브랜드,의류코드,리뷰,별점,작성일
토피,858911,편하게 입기 좋습니다. 다른 색깔도 사려고합니다,5,24.11.16
토피,858911,기장 생각보다 많이 길어요<br>근데 주문하실땐 허리기준으로 하세요!!,5,24.11.15
토피,858911,바지 예뻐요. 튼튼해요. 널널해서 입기 좋아요. 색깔 좋아요.,5,24.11.16
토피,858911,두께 적당해요. 지금 입어도 좋아요. 마감 잘 되어있고 튼튼해요.,5,24.11.16
토피,858911,편하게 입기 좋습니다. 다른 색깔도 사려고합니다,5,24.11.16
토피,858911,기장 생각보다 많이 길어요<br>근데 주문하실땐 허리기준으로 하세요!!,5,24.11.15
토피,858911,옷을 구매할때 소재를 많이 신경쓰는 편인데 가격대비 소재가 좋아서 만족스럽습니다,5,24.11.15
토피,858911,"입문용 아이템으로 추천이요, 약간 세미 오버핏에 휘뚜루마뚜루 막입기 좋습니다.ㅎㅎ 색감은 생각보다 밝아요",5,24.11.15
토피,858911,바지가 트렌디하고 통도 넓어서 좋아요! 재질도 좋아 오래 입을 수 있을 것 같습니다!,5,24.11.15
토피,858911,와우<br>딱 내가 원하던 기장이네요<br>너무 맘에 듭니다 추천합니다,5,24.11.14
토피,858911,전에도 이거 사서 입다가 바지째져서 다시 샀어요,5,24.11.14
토피,858911,사이즈가 약간 타이트 하게 나온거같아요 제품 마감이나 퀄리티는 좋아요!,5,24.11.14
토피,858911,와이드 청바지는 처음인데 핏이 정말 좋고 색감도 좋네요 가격대비 진짜 잘산거 같습니다,5,24.11.13
토피,858911,토피 연청 바지 색깔이 제일 맘에 듭니다 잘 입겠습니다,5,24.11.13
토피,858911,토피 연청 바지 색깔이 제일 마음에 드는 것 같습니다,5,24.11.13
토피,858911,청바지는 토피에서 다 입고 있습니다.<br>저한텐 기장만 길어서 수선하고 잘입고 있어요,5,24.11.13
토피,858911,와이드 청바지는 처음인데 핏이 정말 좋고 색감도 좋네요 가격대비 진짜 잘산거 같습니다,5,24.11.13
토피,858911,토피 연청 바지 색깔이 제일 맘에 듭니다 잘 입겠습니다,5,24.11.13
토피,858911,토피 연청 바지 색깔이 제일 마음에 드는 것 같습니다,5,24.11.13
토피,858911,청바지는 토피에서 다 입고 있습니다.<br>저한텐 기장만 길어서 수선하고 잘입고 있어요,5,24.11.13
토피,858911,너무이뻐요 핏도 좋고 청바지인데요 편하네요 좋아요,5,24.11.12
토피,858911,좋어요 무난무난해서 자주손갑니다 색상별로 주문해도 괜찮을듯ㅎㅎ,5,24.11.10
토피,858911,후기가 엄청 많은 이유가 있었네요!<br>연청의 코디 범용성을 생각하면 이제 구입한게 아쉬울 정도네요.,5,24.11.10
